IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,823,8,13,65,6,1151448,1862783,2007,04/15/2016 08:55:02 AM,41.7793534,-87.7203258,"(41.779353404, -87.720325797)"
2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,TRUE,FALSE,923,9,25,34,18,1173387,1888683,2007,04/15/2016 08:55:02 AM,41.84996816,-87.63912788,"(41.849968158, -87.63912788)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,1021,10,24,29,17,1153306,1891592,2007,04/15/2016 08:55:02 AM,41.85837262,-87.71275128,"(41.858372615, -87.712751284)"
313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,1624,16,38,15,3,1140904,1928515,2007,04/15/2016 08:55:02 AM,41.95993046,-87.75736499,"(41.959930464, -87.757364987)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,631,6,6,44,6,1182621,1851883,2007,04/15/2016 08:55:02 AM,41.74877607,-87.60638034,"(41.748776066, -87.606380342)"
1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,233,2,3,40,16,1178677,1868272,2006,04/15/2016 08:55:02 AM,41.79383974,-87.62033462,"(41.793839736, -87.620334619)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2223,22,21,71,7,1173169,1846907,2007,04/15/2016 08:55:02 AM,41.73533519,-87.64116243,"(41.735335188, -87.641162432)"
2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,1313,12,26,24,26,1161347,1904301,2007,04/15/2016 08:55:02 AM,41.89308399,-87.68288211,"(41.893083987, -87.682882108)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,822,8,14,63,17,1155638,1868398,2007,04/15/2016 08:55:02 AM,41.79467879,-87.70481416,"(41.794678786, -87.704814159)"
820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,711,7,3,68,6,1172909,1868109,2007,04/15/2016 08:55:02 AM,41.79352178,-87.64149021,"(41.793521775, -87.641490211)"
5004,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1421,14,35,22,17,1156525,1912139,2007,04/15/2016 08:55:02 AM,41.91469108,-87.70037915,"(41.914691083, -87.700379148)"
610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,624,6,6,69,5,1180303,1855376,2007,04/15/2016 08:55:02 AM,41.75841467,-87.61476737,"(41.758414671, -87.614767365)"
560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1023,10,28,30,23,1158623,1889283,2007,04/15/2016 08:55:02 AM,41.85192936,-87.69329762,"(41.851929357, -87.693297619)"
820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,2133,2,5,41,6,1185934,1867471,2007,04/15/2016 08:55:02 AM,41.79147348,-87.59374927,"(41.791473484, -87.593749265)"
460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,1822,18,27,8,17,1171084,1908425,2007,04/15/2016 08:55:02 AM,41.90419237,-87.64700079,"(41.904192368, -87.647000785)"
820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1634,16,38,15,6,1140098,1922419,2007,04/15/2016 08:55:02 AM,41.94321729,-87.76047806,"(41.943217294, -87.760478059)"
841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,FALSE,FALSE,2221,22,21,73,6,1167971,1842867,2007,04/15/2016 08:55:02 AM,41.72436197,-87.66032157,"(41.724361968, -87.660321569)"
560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1624,16,38,15,23,1135258,1927577,2007,04/15/2016 08:55:02 AM,41.95745876,-87.77814497,"(41.957458759, -87.778144967)"
460,BATTERY,SIMPLE,STREET,FALSE,FALSE,825,8,15,66,17,1159623,1864101,2007,04/15/2016 08:55:02 AM,41.78280635,-87.69031897,"(41.782806351, -87.690318973)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,714,7,15,67,17,1166358,1865309,2007,04/15/2016 08:55:02 AM,41.78598039,-87.66559193,"(41.785980392, -87.665591933)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1614,16,41,76,17,1116632,1934938,2007,04/15/2016 08:55:02 AM,41.97796897,-87.84646804,"(41.977968974, -87.846468041)"
820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,331,3,5,43,6,1191077,1859349,2007,04/15/2016 08:55:02 AM,41.76906317,-87.57515382,"(41.769063168, -87.575153817)"
890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1135,11,28,27,6,1158887,1897267,2007,04/15/2016 08:55:02 AM,41.87383286,-87.6921098,"(41.873832864, -87.6921098)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,832,8,15,66,26,1160873,1859788,2007,04/15/2016 08:55:02 AM,41.77094513,-87.68585512,"(41.770945134, -87.685855121)"
560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1623,16,45,11,23,1140487,1935101,2007,04/15/2016 08:55:02 AM,41.97801069,-87.7587357,"(41.978010689, -87.758735701)"
2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,611,6,18,71,26,1165399,1852071,2007,04/15/2016 08:55:02 AM,41.74967392,-87.66948272,"(41.749673917, -87.66948272)"
2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,STREET,TRUE,FALSE,631,6,8,44,24,1183956,1851984,2007,04/15/2016 08:55:02 AM,41.74902217,-87.60148532,"(41.749022165, -87.601485319)"
890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1612,16,41,10,6,1131529,1936816,2007,04/15/2016 08:55:02 AM,41.98287697,-87.79163946,"(41.982876973, -87.791639462)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,1813,18,43,7,6,1170205,1911920,2007,04/15/2016 08:55:02 AM,41.9138021,-87.6501273,"(41.913802098, -87.650127303)"
454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,633,6,6,44,17,1182851,1844136,2007,04/15/2016 08:55:02 AM,41.72751209,-87.60577754,"(41.727512094, -87.605777536)"
890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2222,22,21,73,6,1169634,1842814,2007,04/15/2016 08:55:02 AM,41.72418069,-87.65423156,"(41.724180689, -87.654231564)"
031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,FALSE,FALSE,323,3,6,69,3,1182850,1855780,2007,04/15/2016 08:55:02 AM,41.75946453,-87.60542039,"(41.759464528, -87.605420391)"
1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SMALL RETAIL STORE,TRUE,FALSE,814,8,23,56,14,1145175,1872040,2007,04/15/2016 08:55:02 AM,41.80487652,-87.74309065,"(41.804876524, -87.743090651)"
460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2123,2,4,36,17,1184368,1876891,2007,04/15/2016 08:55:02 AM,41.81735951,-87.59919637,"(41.817359509, -87.599196367)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1614,16,36,76,14,1116834,1928660,2007,04/15/2016 08:55:02 AM,41.96073821,-87.84585653,"(41.960738214, -87.84585653)"
820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1422,14,26,22,6,1152285,1912394,2007,04/15/2016 08:55:02 AM,41.91547564,-87.71594967,"(41.915475636, -87.71594967)"
460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,735,7,17,67,17,1163630,1856017,2007,04/15/2016 08:55:02 AM,41.76053958,-87.6758546,"(41.760539583, -87.675854596)"
820,THEFT,$500 AND UNDER,SIDEWALK,TRUE,FALSE,1631,16,36,17,6,1124091,1920374,2007,04/15/2016 08:55:02 AM,41.93788403,-87.81935813,"(41.937884031, -87.81935813)"
1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,735,7,17,67,10,1166876,1858796,2007,04/15/2016 08:55:02 AM,41.76809684,-87.66387859,"(41.768096835, -87.663878589)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1623,16,45,11,14,1140785,1933192,2007,04/15/2016 08:55:02 AM,41.97276675,-87.75768697,"(41.972766747, -87.757686966)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,532,5,9,53,18,1178960,1826662,2007,04/15/2016 08:55:02 AM,41.6796504,-87.62056055,"(41.6796504, -87.620560552)"
2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,624,6,6,44,26,1181612,1852483,2007,04/15/2016 08:55:02 AM,41.75044587,-87.61005917,"(41.750445865, -87.61005917)"
820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2112,2,2,35,6,1179012,1884515,2007,04/15/2016 08:55:02 AM,41.83840424,-87.6186108,"(41.838404241, -87.6186108)"
1120,DECEPTIVE PRACTICE,FORGERY,BANK,TRUE,FALSE,411,4,5,43,10,1188123,1855151,2007,04/15/2016 08:55:02 AM,41.75761443,-87.58611527,"(41.757614433, -87.586115266)"
460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,724,7,17,68,17,1170079,1859050,2007,04/15/2016 08:55:02 AM,41.76872483,-87.65213073,"(41.768724831, -87.652130725)"
810,THEFT,OVER $500,OTHER,FALSE,FALSE,133,1,2,33,6,1180210,1889411,2006,04/15/2016 08:55:02 AM,41.85181175,-87.61406434,"(41.851811749, -87.61406434)"
1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,FALSE,FALSE,831,8,18,66,26,1158942,1857138,2007,04/15/2016 08:55:02 AM,41.76371282,-87.69300582,"(41.763712816, -87.693005818)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2211,22,19,74,14,1155388,1828974,2007,04/15/2016 08:55:02 AM,41.68649772,-87.70678346,"(41.686497718, -87.70678346)"
460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,1034,10,25,31,17,1161210,1889347,2007,04/15/2016 08:55:02 AM,41.85205168,-87.68380085,"(41.852051675, -87.683800849)"
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2133,2,5,41,6,1182767,1866732,2007,04/15/2016 08:55:02 AM,41.78951978,-87.60538483,"(41.78951978, -87.605384826)"
460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,733,7,17,68,17,1170932,1855496,2007,04/15/2016 08:55:02 AM,41.75895363,-87.64910768,"(41.758953628, -87.649107679)"
2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1011,10,24,29,18,1150906,1894166,2007,04/15/2016 08:55:02 AM,41.86548324,-87.72149354,"(41.865483238, -87.721493543)"
1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,TRUE,FALSE,825,8,15,66,26,1159412,1864439,2007,04/15/2016 08:55:02 AM,41.7837382,-87.69108331,"(41.783738198, -87.691083313)"
810,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,2123,2,4,39,6,1184362,1874539,2007,04/15/2016 08:55:02 AM,41.81090559,-87.59929207,"(41.810905593, -87.599292074)"
460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,632,6,6,44,17,1177810,1847135,2007,04/15/2016 08:55:02 AM,41.73585717,-87.62415286,"(41.735857166, -87.624152861)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,614,6,18,71,6,1166514,1847466,2007,04/15/2016 08:55:02 AM,41.73701345,-87.66552784,"(41.737013452, -87.665527839)"
890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1324,12,27,24,6,1166371,1905445,2007,04/15/2016 08:55:02 AM,41.89611721,-87.66439814,"(41.896117211, -87.664398135)"
2840,PUBLIC PEACE VIOLATION,FALSE FIRE ALARM,"SCHOOL, PRIVATE, BUILDING",TRUE,FALSE,621,6,17,71,24,1171346,1852434,2007,04/15/2016 08:55:02 AM,41.75054206,-87.64767983,"(41.750542059, -87.64767983)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,113,1,42,32,7,1174594,1900345,2007,04/15/2016 08:55:02 AM,41.88194262,-87.63434955,"(41.881942619, -87.634349546)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2423,24,49,1,18,1164256,1947914,2007,04/15/2016 08:55:02 AM,42.01269912,-87.67096051,"(42.012699121, -87.670960507)"
2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,1623,16,45,11,26,1137988,1932731,2007,04/15/2016 08:55:02 AM,41.97155283,-87.76798343,"(41.971552834, -87.767983434)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,715,7,15,67,14,1166161,1868099,2007,04/15/2016 08:55:02 AM,41.79364069,-87.66623486,"(41.793640691, -87.666234858)"
890,THEFT,FROM BUILDING,CONSTRUCTION SITE,FALSE,FALSE,621,6,21,71,6,1172700,1851536,2007,04/15/2016 08:55:02 AM,41.74804812,-87.64274456,"(41.748048115, -87.642744563)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1033,10,12,30,18,1155527,1883726,2007,04/15/2016 08:55:02 AM,41.83674306,-87.70481008,"(41.836743058, -87.704810078)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,634,6,21,44,17,1177810,1847135,2007,04/15/2016 08:55:02 AM,41.73585717,-87.62415286,"(41.735857166, -87.624152861)"
2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,2033,20,48,3,18,1167773,1933570,2007,04/15/2016 08:55:02 AM,41.97326348,-87.65843572,"(41.973263481, -87.658435722)"
530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,714,7,15,67,22,1163651,1863525,2007,04/15/2016 08:55:02 AM,41.78114212,-87.67556718,"(41.781142124, -87.675567181)"
460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,613,6,21,71,17,1172133,1848236,2007,04/15/2016 08:55:02 AM,41.73900495,-87.64491897,"(41.739004946, -87.64491897)"
460,BATTERY,SIMPLE,RESTAURANT,TRUE,FALSE,634,6,21,49,17,1177513,1841973,2007,04/15/2016 08:55:02 AM,41.72169869,-87.62539649,"(41.721698686, -87.625396491)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,522,5,34,53,18,1177329,1828291,2007,04/15/2016 08:55:02 AM,41.68415749,-87.62648178,"(41.684157494, -87.626481776)"
2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,SIDEWALK,TRUE,FALSE,321,3,20,42,18,1181027,1861700,2007,04/15/2016 08:55:02 AM,41.77575175,-87.6119196,"(41.775751747, -87.611919598)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2112,2,2,35,18,1178603,1881840,2007,04/15/2016 08:55:02 AM,41.83107317,-87.6201931,"(41.831073171, -87.620193096)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,523,5,34,53,18,1173867,1823616,2007,04/15/2016 08:55:02 AM,41.67140579,-87.63929291,"(41.67140579, -87.639292914)"
2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,1533,15,28,25,18,1144220,1899225,2007,04/15/2016 08:55:02 AM,41.8794939,-87.74591131,"(41.879493904, -87.74591131)"
2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,FALSE,431,4,7,51,26,1192667,1841608,2007,04/15/2016 08:55:02 AM,41.72034172,-87.56990269,"(41.72034172, -87.569902685)"
2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,2422,24,49,1,18,1165619,1950767,2007,04/15/2016 08:55:02 AM,42.02049874,-87.66586351,"(42.020498742, -87.665863508)"
820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2112,1,2,35,6,1178971,1884514,2007,04/15/2016 08:55:02 AM,41.83840243,-87.61876128,"(41.838402433, -87.618761278)"
5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE-GARAGE,FALSE,FALSE,2234,22,34,75,26,1171273,1833525,2007,04/15/2016 08:55:02 AM,41.69865464,-87.64849858,"(41.69865464, -87.64849858)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1624,16,38,15,14,1135258,1927577,2007,04/15/2016 08:55:02 AM,41.95745876,-87.77814497,"(41.957458759, -87.778144967)"
460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,722,7,6,69,17,1176140,1859721,2007,04/15/2016 08:55:02 AM,41.77043225,-87.62989409,"(41.770432254, -87.629894088)"
2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,SIDEWALK,TRUE,FALSE,321,3,20,42,18,1181027,1861700,2007,04/15/2016 08:55:02 AM,41.77575175,-87.6119196,"(41.775751747, -87.611919598)"
2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,TRUE,FALSE,2433,24,48,77,18,1167192,1940795,2007,04/15/2016 08:55:02 AM,41.99310162,-87.66036344,"(41.993101615, -87.660363435)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,813,8,13,62,26,1147366,1865490,2007,04/15/2016 08:55:02 AM,41.78686073,-87.73522204,"(41.786860729, -87.735222037)"
560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,722,7,20,68,23,1175806,1861959,2007,04/15/2016 08:55:02 AM,41.77658106,-87.6310514,"(41.776581063, -87.631051402)"
2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,233,2,3,68,18,1176269,1867052,2007,04/15/2016 08:55:02 AM,41.7905464,-87.62920118,"(41.790546399, -87.629201181)"
2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,SIDEWALK,TRUE,FALSE,321,3,20,42,18,1181027,1861700,2007,04/15/2016 08:55:02 AM,41.77575175,-87.6119196,"(41.775751747, -87.611919598)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,FALSE,FALSE,423,4,10,46,26,1197730,1845034,2007,04/15/2016 08:55:02 AM,41.72961825,-87.55124457,"(41.729618252, -87.551244573)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,715,7,15,67,14,1164899,1866212,2007,04/15/2016 08:55:02 AM,41.78848931,-87.67091584,"(41.788489307, -87.670915842)"
2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,SIDEWALK,TRUE,FALSE,321,3,20,42,18,1181027,1861700,2007,04/15/2016 08:55:02 AM,41.77575175,-87.6119196,"(41.775751747, -87.611919598)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,532,5,9,53,18,1178892,1828497,2007,04/15/2016 08:55:02 AM,41.68468746,-87.62075391,"(41.684687455, -87.620753906)"
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,633,6,9,49,6,1181896,1842412,2007,04/15/2016 08:55:02 AM,41.72280333,-87.60932893,"(41.722803327, -87.609328932)"
460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,1433,14,32,24,17,1164327,1911362,2007,04/15/2016 08:55:02 AM,41.91239737,-87.67173771,"(41.912397365, -87.671737708)"
820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2112,1,2,35,6,1178971,1884514,2007,04/15/2016 08:55:02 AM,41.83840243,-87.61876128,"(41.838402433, -87.618761278)"
890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1176247,1904879,2007,04/15/2016 08:55:02 AM,41.89434705,-87.628143,"(41.894347054, -87.628142999)"
890,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,2123,2,4,39,6,1184362,1874539,2007,04/15/2016 08:55:02 AM,41.81090559,-87.59929207,"(41.810905593, -87.599292074)"
2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,SIDEWALK,TRUE,FALSE,321,3,20,42,18,1181027,1861700,2007,04/15/2016 08:55:02 AM,41.77575175,-87.6119196,"(41.775751747, -87.611919598)"
1110,DECEPTIVE PRACTICE,BOGUS CHECK,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,735,7,17,67,11,1166876,1858796,2007,04/15/2016 08:55:02 AM,41.76809684,-87.66387859,"(41.768096835, -87.663878589)"
460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,632,6,6,44,17,1178069,1847315,2007,04/15/2016 08:55:02 AM,41.73634525,-87.62319855,"(41.736345248, -87.623198545)"
1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,1713,17,33,14,14,1155198,1930687,2007,04/15/2016 08:55:02 AM,41.9656149,-87.70475471,"(41.965614895, -87.704754714)"
2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,233,2,3,40,18,1176662,1867624,2007,04/15/2016 08:55:02 AM,41.79210718,-87.62774295,"(41.792107182, -87.627742945)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,724,7,16,68,17,1170402,1862757,2007,04/15/2016 08:55:02 AM,41.77889026,-87.65083894,"(41.778890264, -87.650838935)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,322,3,6,69,18,1180467,1858371,2007,04/15/2016 08:55:02 AM,41.76662951,-87.61407455,"(41.766629506, -87.614074545)"
460,BATTERY,SIMPLE,STREET,FALSE,FALSE,612,6,21,71,17,1168729,1851352,2007,04/15/2016 08:55:02 AM,41.74762973,-87.65730089,"(41.747629731, -87.657300893)"
460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1311,12,1,24,17,1158030,1907206,2007,04/15/2016 08:55:02 AM,41.90112392,-87.69498484,"(41.901123916, -87.694984842)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1814,18,43,7,14,1174322,1913984,2007,04/15/2016 08:55:02 AM,41.91937482,-87.63494061,"(41.919374816, -87.634940607)"
143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,713,7,15,67,15,1166905,1865597,2007,04/15/2016 08:55:02 AM,41.78675903,-87.66357814,"(41.786759025, -87.663578136)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,612,6,17,71,17,1169992,1853568,2007,04/15/2016 08:55:02 AM,41.75368341,-87.65260864,"(41.753683408, -87.652608637)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,632,6,6,44,17,1183028,1849349,2007,04/15/2016 08:55:02 AM,41.74181305,-87.60496756,"(41.74181305, -87.604967558)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,1312,12,32,24,6,1161250,1906288,2007,04/15/2016 08:55:02 AM,41.89853849,-87.68318305,"(41.898538494, -87.683183053)"
1651,GAMBLING,GAME/CARDS,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,322,3,6,69,19,1181459,1858266,2007,04/15/2016 08:55:02 AM,41.76631856,-87.61044175,"(41.766318555, -87.610441753)"
890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1223,12,25,31,6,1165112,1890122,2006,04/15/2016 08:55:02 AM,41.85409646,-87.66945747,"(41.854096462, -87.669457466)"
2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,423,4,10,46,18,1197629,1848941,2007,04/15/2016 08:55:02 AM,41.74034189,-87.55148454,"(41.740341888, -87.551484539)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,621,6,17,71,17,1171627,1854284,2007,04/15/2016 08:55:02 AM,41.75561255,-87.646596,"(41.755612548, -87.646596004)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,421,4,7,43,17,1194865,1854125,2007,04/15/2016 08:55:02 AM,41.75463566,-87.56144092,"(41.754635661, -87.561440922)"
1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,FALSE,FALSE,713,7,16,67,14,1168618,1867454,2007,04/15/2016 08:55:02 AM,41.79181806,-87.65724382,"(41.791818063, -87.657243824)"
820,THEFT,$500 AND UNDER,STREET,TRUE,FALSE,2133,2,5,41,6,1183559,1865881,2007,04/15/2016 08:55:02 AM,41.78716612,-87.60250737,"(41.787166124, -87.602507366)"
2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1233,12,25,31,26,1172772,1889853,2007,04/15/2016 08:55:02 AM,41.85319235,-87.6413504,"(41.853192351, -87.641350404)"
2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,524,5,34,53,18,1174456,1825728,2007,04/15/2016 08:55:02 AM,41.67718842,-87.63707474,"(41.677188421, -87.637074737)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,712,7,16,68,17,1171684,1864260,2007,04/15/2016 08:55:02 AM,41.78298665,-87.64609499,"(41.782986653, -87.646094989)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,632,6,8,44,17,1183691,1849312,2007,04/15/2016 08:55:02 AM,41.74169609,-87.60253952,"(41.741696093, -87.602539523)"
1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESIDENCE,TRUE,FALSE,1612,16,41,10,10,1128895,1937991,2007,04/15/2016 08:55:02 AM,41.98614659,-87.80130009,"(41.98614659, -87.801300094)"
1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,FALSE,FALSE,1612,16,41,9,14,1124454,1942986,2007,04/15/2016 08:55:02 AM,41.99992791,-87.81752367,"(41.99992791, -87.817523672)"
1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,FALSE,FALSE,825,8,15,66,11,1161445,1863159,2007,04/15/2016 08:55:02 AM,41.78018379,-87.68366502,"(41.780183792, -87.68366502)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,631,6,6,44,17,1180479,1850724,2007,04/15/2016 08:55:02 AM,41.74564503,-87.61426484,"(41.745645032, -87.614264836)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,935,9,11,61,6,1173044,1875264,2007,04/15/2016 08:55:02 AM,41.81315284,-87.64078378,"(41.813152841, -87.640783778)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,634,6,21,49,7,1177215,1844316,2007,04/15/2016 08:55:02 AM,41.7281349,-87.62641753,"(41.728134904, -87.626417532)"
